id,value,feed_id,created_at,lat,lon,ele
0FPVKZ48E1YR2ZJ0NMK6DVBA0P,479,2896360,2024-10-01 23:23:06 UTC,,,
0FPVKZPJER2G5ZZ9J4B6PSRDD5,471,2896360,2024-10-01 23:24:06 UTC,,,
0FPVM08WEDSYTX2E52BHM8VGSM,454,2896360,2024-10-01 23:25:06 UTC,,,
0FPVM0V6D5QJKHY6GAXN9GQMF8,456,2896360,2024-10-01 23:26:06 UTC,,,
0FPVM1DGCWHC3AEKW5P11FAKFN,452,2896360,2024-10-01 23:27:06 UTC,,,
0FPVM1ZTD6GN2YQS5MP9Z2NEY9,471,2896360,2024-10-01 23:28:07 UTC,,,
0FPVM2J4ERRMSCKBR5R59XS6NP,471,2896360,2024-10-01 23:29:07 UTC,,,
0FPVM34EEHF8H70263D7PVVDZ1,462,2896360,2024-10-01 23:30:07 UTC,,,
0FPVM3PRERMY2XK8EMV23A7KY9,471,2896360,2024-10-01 23:31:07 UTC,,,
0FPVM492S17BF08WCBTSDS1SY9,458,2896360,2024-10-01 23:32:07 UTC,,,
0FPVM4VCDKBRJ8TEJ96YT4R1VQ,454,2896360,2024-10-01 23:33:07 UTC,,,
0FPVM5DPDA2XMWZVXZHNSK7D8X,464,2896360,2024-10-01 23:34:07 UTC,,,
0FPVM600E3K9MBBPMYG38K4HX9,469,2896360,2024-10-01 23:35:07 UTC,,,
0FPVM6JADDSZHB8S03FP3R5FVD,464,2896360,2024-10-01 23:36:07 UTC,,,
0FPVM74MSBY4P52NS85HXVWDBC,470,2896360,2024-10-01 23:37:07 UTC,,,
0FPVM7PYEK22EA9J4T8551HDVP,464,2896360,2024-10-01 23:38:07 UTC,,,
0FPVM898DPYY5HZ2FDCZ9NEX5D,461,2896360,2024-10-01 23:39:07 UTC,,,
0FPVM8VJDV2MM1E7BNE6Q8DPSG,477,2896360,2024-10-01 23:40:07 UTC,,,
0FPVM9DWBKJG1JFDECAGTT430V,465,2896360,2024-10-01 23:41:07 UTC,,,
0FPVMA06CCVKP7C47TH9B4YMHB,450,2896360,2024-10-01 23:42:07 UTC,,,
0FPVMAJGCJSS33HTHWT3H893Q5,476,2896360,2024-10-01 23:43:07 UTC,,,
0FPVMB4THGGCE58BX04B6JVCCX,464,2896360,2024-10-01 23:44:07 UTC,,,
0FPVMBQ4D9CTZ0HS8HES938WBP,448,2896360,2024-10-01 23:45:07 UTC,,,
0FPVMC9EDGRS7ZZ7WJF9HMED8Y,469,2896360,2024-10-01 23:46:07 UTC,,,
0FPVMCVRCB0VCJZ354FE7F1RC0,467,2896360,2024-10-01 23:47:07 UTC,,,
0FPVMDE2ERXQGYFXNFGV290JY7,459,2896360,2024-10-01 23:48:07 UTC,,,
0FPVME0CBGRDEZK80ENQFPN50X,480,2896360,2024-10-01 23:49:07 UTC,,,
0FPVMEJPDKP4938EHHGNZZR964,480,2896360,2024-10-01 23:50:07 UTC,,,
0FPVMF50CXT78K172KJYW3GC49,455,2896360,2024-10-01 23:51:07 UTC,,,
0FPVMFQACSJ6GHQ5HD1JT5CEP2,477,2896360,2024-10-01 23:52:07 UTC,,,
0FPVMG9MCXY0H2VWK5V0VBDAVZ,463,2896360,2024-10-01 23:53:07 UTC,,,
0FPVMGVYC9X05YFXE0K4K2QJ20,464,2896360,2024-10-01 23:54:07 UTC,,,
0FPVMHE9NPJMGKQ4R8MT4V993E,464,2896360,2024-10-01 23:55:07 UTC,,,
0FPVMJ0JB76AV1JPHRA9FH22VZ,449,2896360,2024-10-01 23:56:07 UTC,,,
0FPVMJJWDQYB3SD4JDWZMHAF9T,463,2896360,2024-10-01 23:57:07 UTC,,,
0FPVMK56ANW213N8WJZG5RQYTE,480,2896360,2024-10-01 23:58:07 UTC,,,
0FPVMKQGAJZ31X8YQ8W2A7G23G,466,2896360,2024-10-01 23:59:07 UTC,,,
0FPVMM9TC5GC2T2FQANJ3QTMV6,475,2896360,2024-10-02 00:00:07 UTC,,,
0FPVMMW4AWAKAM3KP6FFH865NZ,463,2896360,2024-10-02 00:01:07 UTC,,,
0FPVMNEEACSR09DWER3YWEWB84,474,2896360,2024-10-02 00:02:07 UTC,,,
0FPVMP0RB7E535AC86W4RNA8QF,447,2896360,2024-10-02 00:03:07 UTC,,,
0FPVMPK2EF2NBPFEZ5ZZTGA7D5,462,2896360,2024-10-02 00:04:07 UTC,,,
0FPVMQ5CBEJ68EERY4JTDV85B7,457,2896360,2024-10-02 00:05:07 UTC,,,
0FPVMQQPA5PMW1DCMCDV3M88T1,462,2896360,2024-10-02 00:06:07 UTC,,,
0FPVMRA0A5W6SSDFTX34M7YHEV,475,2896360,2024-10-02 00:07:07 UTC,,,
0FPVMRWACGTKNAXRZ75YK2GRNY,459,2896360,2024-10-02 00:08:07 UTC,,,
0FPVMSEMACET01W30H34GW1X07,459,2896360,2024-10-02 00:09:07 UTC,,,
0FPVMT0YGXGJVZBK14BPPABBAW,469,2896360,2024-10-02 00:10:07 UTC,,,
0FPVMTK8AZ6ED9Y6BRYCPDJHTH,481,2896360,2024-10-02 00:11:07 UTC,,,
0FPVMV5JAK6AQFF41A1BS1K5WG,464,2896360,2024-10-02 00:12:07 UTC,,,
0FPVMVQWBSDK30G2FNXD0DF7GV,466,2896360,2024-10-02 00:13:07 UTC,,,
0FPVMWA6ADQQMWXWKNNQCV7EF0,448,2896360,2024-10-02 00:14:07 UTC,,,
0FPVMWWGBHMBVJSXKX31NR2W66,475,2896360,2024-10-02 00:15:07 UTC,,,
0FPVMXETAMQW3D2Y3GYHXY7K8C,470,2896360,2024-10-02 00:16:07 UTC,,,
0FPVMY149ZM54CZQQYM8R4P9HF,474,2896360,2024-10-02 00:17:07 UTC,,,
0FPVMYKEA2RWGBFD6MS0PKT35X,479,2896360,2024-10-02 00:18:07 UTC,,,
0FPVMZ5R9RYA833ZBJQVWXN8JZ,453,2896360,2024-10-02 00:19:07 UTC,,,
0FPVMZR2B5VG94M3WXYP7FJ8AK,459,2896360,2024-10-02 00:20:07 UTC,,,
0FPVN0AC9GTETCV1SC6T1AHYH5,465,2896360,2024-10-02 00:21:07 UTC,,,
0FPVN0WPCN52KRGRQPSQSF7BDW,469,2896360,2024-10-02 00:22:07 UTC,,,
0FPVN1F09CZY9C5550TGJ88PXG,496,2896360,2024-10-02 00:23:07 UTC,,,
0FPVN21ADAJFK5NRHY7VHHR7BE,465,2896360,2024-10-02 00:24:07 UTC,,,
0FPVN2KMEQH930PQ0GNCFM27R1,464,2896360,2024-10-02 00:25:07 UTC,,,
0FPVN35Y9NM0G6NNR4DXZDMX6A,466,2896360,2024-10-02 00:26:07 UTC,,,
0FPVN3R8AHQQ6HSTBYXAFQCQC1,468,2896360,2024-10-02 00:27:07 UTC,,,
0FPVN4AJ9QD4QYAJ17831AW476,459,2896360,2024-10-02 00:28:07 UTC,,,
0FPVN4WW95BKNJNRT4W2X0TK4N,450,2896360,2024-10-02 00:29:07 UTC,,,
0FPVN5F6BG9BMS2V01VCX7W939,462,2896360,2024-10-02 00:30:07 UTC,,,
0FPVN61G9E0VWWP4GS1JY6EGMD,464,2896360,2024-10-02 00:31:07 UTC,,,
0FPVN6KT8TS3DMCPBH5JDKEVDW,469,2896360,2024-10-02 00:32:07 UTC,,,
0FPVN7647KZD4B4RPV74SNDCBD,464,2896360,2024-10-02 00:33:07 UTC,,,
0FPVN7REB0G9QN59MG70SC3KJT,464,2896360,2024-10-02 00:34:07 UTC,,,
0FPVN8AR881Y663165DKP1PM0Y,482,2896360,2024-10-02 00:35:07 UTC,,,
0FPVN8X27M49SQC4MWNDP5VMJS,462,2896360,2024-10-02 00:36:07 UTC,,,
0FPVN9FC7Q46MPX7GRXJWC24HD,466,2896360,2024-10-02 00:37:07 UTC,,,
0FPVNA1P8Y85VKHC0QGAWECGZF,476,2896360,2024-10-02 00:38:07 UTC,,,
0FPVNAM086SVWX6PXTAKJS7T70,473,2896360,2024-10-02 00:39:07 UTC,,,
0FPVNB6AABT5SDYY11A43738CX,465,2896360,2024-10-02 00:40:07 UTC,,,
0FPVNBRM8SMW5CFCNPPG3PED61,464,2896360,2024-10-02 00:41:07 UTC,,,
0FPVNCAY8AYVFA7QG1GSPTG2MF,467,2896360,2024-10-02 00:42:07 UTC,,,
0FPVNCX88GKZMHC4ZSYMZYZC7B,464,2896360,2024-10-02 00:43:07 UTC,,,
0FPVNDFJ7K8D3JFC7ENQ1MQGXY,444,2896360,2024-10-02 00:44:07 UTC,,,
0FPVNE1W8FXD3YZ9MT641HV729,478,2896360,2024-10-02 00:45:07 UTC,,,
0FPVNEM676DYCPX40QM1J2SNY9,465,2896360,2024-10-02 00:46:07 UTC,,,
0FPVNF6G703XVRYMDGTHBSBWDA,458,2896360,2024-10-02 00:47:07 UTC,,,
0FPVNFRT6KT8GEDBC7FGC1PS9D,480,2896360,2024-10-02 00:48:07 UTC,,,
0FPVNGB4758CR120ZZC93PMN9S,463,2896360,2024-10-02 00:49:07 UTC,,,
0FPVNGXE8MWSQENF7QE2D4XPK2,467,2896360,2024-10-02 00:50:07 UTC,,,
0FPVNHFR76J7B3TR3KP874HJX2,462,2896360,2024-10-02 00:51:07 UTC,,,
0FPVNJ226SRFRE4Q7C3MCPGNCS,461,2896360,2024-10-02 00:52:07 UTC,,,
0FPVNJMC6NDECASPKBMDJMPKYF,470,2896360,2024-10-02 00:53:07 UTC,,,
0FPVNK6P7529E97ED75MQFW2F8,451,2896360,2024-10-02 00:54:07 UTC,,,
0FPVNKS082NZG3G456KRDQMMYP,449,2896360,2024-10-02 00:55:07 UTC,,,
0FPVNMBA7EQRKQKST8KAXZK3ER,470,2896360,2024-10-02 00:56:07 UTC,,,
0FPVNMXM6ZC31AWHXSNTACT9DW,459,2896360,2024-10-02 00:57:07 UTC,,,
0FPVNNFY5Y8FT2CZ3QBXACPBK3,473,2896360,2024-10-02 00:58:07 UTC,,,
0FPVNP2870H8DA0D8WBJSERRTT,507,2896360,2024-10-02 00:59:07 UTC,,,
0FPVNPMJ6XA52JEJFYV89H6HT8,459,2896360,2024-10-02 01:00:07 UTC,,,
0FPVNQ6W68CD5NBW6W2FPRAY04,459,2896360,2024-10-02 01:01:07 UTC,,,
0FPVNQS66W5A2XE7BE5K82FDSP,469,2896360,2024-10-02 01:02:07 UTC,,,
0FPVNRBG7J4XEY7HXAT4HN6XC1,471,2896360,2024-10-02 01:03:07 UTC,,,
0FPVNRXT78YMACMYKF6FT9HNXJ,470,2896360,2024-10-02 01:04:07 UTC,,,
0FPVNSG47Y71QRJY2MQP0VFB70,458,2896360,2024-10-02 01:05:07 UTC,,,
0FPVNT2E7DGQKH20QVQ2VNV18W,450,2896360,2024-10-02 01:06:07 UTC,,,
0FPVNTMR6GF34EW9RZP6JEB029,464,2896360,2024-10-02 01:07:07 UTC,,,
0FPVNV730EFKE29N3Q7QWG08MV,464,2896360,2024-10-02 01:08:07 UTC,,,
0FPVNVSC6BKDQ7QC3XZ17D4JQP,466,2896360,2024-10-02 01:09:07 UTC,,,
0FPVNWBPFK46BJXZQMZ3GW15TS,462,2896360,2024-10-02 01:10:07 UTC,,,
0FPVNWY06XNW5S22Y1G69EA6FP,454,2896360,2024-10-02 01:11:07 UTC,,,
0FPVNXGA6FS67T9S2QWSDDQ9RP,465,2896360,2024-10-02 01:12:07 UTC,,,
0FPVNY2M6JRKQY80XEFFC18833,458,2896360,2024-10-02 01:13:07 UTC,,,
0FPVNYMY6CSNGA54Z8HJT3Y00N,475,2896360,2024-10-02 01:14:07 UTC,,,
0FPVNZ786SFFWKK3EXBPW3AGVZ,470,2896360,2024-10-02 01:15:07 UTC,,,
0FPVNZSJ5XHVKN2RYBMEGGWGB9,452,2896360,2024-10-02 01:16:07 UTC,,,
0FPVP0BW5XQG5TJZS4BR81CZ4Q,463,2896360,2024-10-02 01:17:07 UTC,,,
0FPVP0Y65CPXSC21Z6ZHMAMAE3,465,2896360,2024-10-02 01:18:07 UTC,,,
0FPVP1GG5H0AD7JMZBW6N80SM7,459,2896360,2024-10-02 01:19:07 UTC,,,
0FPVP22T6CZ2F2A743FQG5FDSQ,464,2896360,2024-10-02 01:20:07 UTC,,,
0FPVP2N468ZGJZ3N12M0PPEWHC,458,2896360,2024-10-02 01:21:07 UTC,,,
0FPVP37EC5AJBV9K747AC3C5VT,454,2896360,2024-10-02 01:22:07 UTC,,,
0FPVP3SR6358QP05MW8KSXSHD1,468,2896360,2024-10-02 01:23:07 UTC,,,
0FPVP4C26SKD9RB8NPTG4AZQXB,449,2896360,2024-10-02 01:24:07 UTC,,,
0FPVP4YC84HZ0CTV7FRMNRMBYB,461,2896360,2024-10-02 01:25:07 UTC,,,
0FPVP5GP68MR6V4A1HCJKKH3AR,454,2896360,2024-10-02 01:26:07 UTC,,,
0FPVP63076R49Z6VBJ8Y3V1XGX,461,2896360,2024-10-02 01:27:07 UTC,,,
0FPVP6NA87N33WAAS4XMEV6AFF,464,2896360,2024-10-02 01:28:07 UTC,,,
0FPVP77M7XDRZB8FC7JS11Y5A3,459,2896360,2024-10-02 01:29:07 UTC,,,
0FPVP7SY7V3CFVHF7YVXBY7E9T,466,2896360,2024-10-02 01:30:07 UTC,,,
0FPVP8C87VR8BPDCTHBJ18VS4A,464,2896360,2024-10-02 01:31:07 UTC,,,
0FPVP8YJ7Q633KWGVA9AD82X40,461,2896360,2024-10-02 01:32:07 UTC,,,
0FPVP9GW86189BV122KDPT3BSK,463,2896360,2024-10-02 01:33:07 UTC,,,
0FPVPA367D25J75K5QPYRHAKMY,459,2896360,2024-10-02 01:34:07 UTC,,,
0FPVPANG8TRAHX7NY938RWS89S,480,2896360,2024-10-02 01:35:07 UTC,,,
0FPVPB7T8DNK8XBPVPG1J525PZ,463,2896360,2024-10-02 01:36:07 UTC,,,
0FPVPBT48Y89H48543PHTMB12V,473,2896360,2024-10-02 01:37:07 UTC,,,
0FPVPCCE7VTQK0AB8ZEGTVXX2J,476,2896360,2024-10-02 01:38:07 UTC,,,
0FPVPCYR6TNBP1YF33YV313N5W,461,2896360,2024-10-02 01:39:07 UTC,,,
0FPVPDH27MSMWYR6SP2QANFB26,464,2896360,2024-10-02 01:40:07 UTC,,,
0FPVPE3C6W1FCYZ6NKA02HHESP,450,2896360,2024-10-02 01:41:07 UTC,,,
0FPVPENP5XWJPPC31ESN7FW59N,451,2896360,2024-10-02 01:42:07 UTC,,,
0FPVPF8065GKM1T47PGQXHC120,460,2896360,2024-10-02 01:43:07 UTC,,,
0FPVPFTA83467DYCS8YJQ20PQB,478,2896360,2024-10-02 01:44:07 UTC,,,
0FPVPGCM7SARAWEPAWBXZ0P8XT,466,2896360,2024-10-02 01:45:07 UTC,,,
0FPVPGYY8JQRC0EWRW1DZYCQRV,466,2896360,2024-10-02 01:46:07 UTC,,,
0FPVPHH89TG5BVSTBGXK8G1DTP,453,2896360,2024-10-02 01:47:07 UTC,,,
0FPVPJ3J88BN4QDKA0SFB77EXG,453,2896360,2024-10-02 01:48:07 UTC,,,
0FPVPJNW7P2XZDCM41YCB0EGA8,473,2896360,2024-10-02 01:49:07 UTC,,,
0FPVPK869XKV12GYMWJ4FH6NH3,467,2896360,2024-10-02 01:50:07 UTC,,,
0FPVPKTG6YM7SS0XJ8Y13NR6QW,466,2896360,2024-10-02 01:51:07 UTC,,,
0FPVPMCT79R233A55G3MGDVWQF,462,2896360,2024-10-02 01:52:07 UTC,,,
0FPVPMZ48EXZJXSMM80Z88JE87,457,2896360,2024-10-02 01:53:07 UTC,,,
0FPVPNHE7M82NZA3BRMAXCCD2B,462,2896360,2024-10-02 01:54:07 UTC,,,
0FPVPP3R6NMTN45AXCX5TY687D,463,2896360,2024-10-02 01:55:07 UTC,,,
0FPVPPP26GFHK62Z8YZKJNVBC5,463,2896360,2024-10-02 01:56:07 UTC,,,
0FPVPQ8CCH5HP5SSP4A3H4DRYZ,462,2896360,2024-10-02 01:57:07 UTC,,,
0FPVPQTP73B2V2RPW7FVBCAP4Z,459,2896360,2024-10-02 01:58:07 UTC,,,
0FPVPRD078H34EC5M3KAA7YN10,461,2896360,2024-10-02 01:59:07 UTC,,,
0FPVPRZA8CAZB5BG2ECRGANP5F,453,2896360,2024-10-02 02:00:07 UTC,,,
0FPVPSHM983E7K8DJWH7SBPNHM,465,2896360,2024-10-02 02:01:07 UTC,,,
0FPVPT3Y89JFTEHZW0TSSFZ5R8,464,2896360,2024-10-02 02:02:07 UTC,,,
0FPVPTP8EBY56QEZQ3WQ4R7D8H,470,2896360,2024-10-02 02:03:08 UTC,,,
0FPVPV8J6A17KYHHZWJSQJMRY8,471,2896360,2024-10-02 02:04:07 UTC,,,
0FPVPVTW6KQ046KDCNRTX0RN2E,459,2896360,2024-10-02 02:05:07 UTC,,,
0FPVPWD65Y825RFXE9QY45CY85,470,2896360,2024-10-02 02:06:07 UTC,,,
0FPVPWZG8HFH6GEZ5G426QKXJN,462,2896360,2024-10-02 02:07:08 UTC,,,
0FPVPXHT6YP9V8TFZAH8Q59EAR,461,2896360,2024-10-02 02:08:08 UTC,,,
0FPVPY4475X8RQME3G6PZG1ZYD,464,2896360,2024-10-02 02:09:08 UTC,,,
0FPVPYPE7ETRP48CRE967S1X2W,464,2896360,2024-10-02 02:10:08 UTC,,,
0FPVPZ8R6WRFAZW8PW9XK4T407,462,2896360,2024-10-02 02:11:08 UTC,,,
0FPVPZV26VDVVDKNWJWVFXNY4H,465,2896360,2024-10-02 02:12:08 UTC,,,
0FPVQ0DC9ZYSX2DMG6RW47X1TA,465,2896360,2024-10-02 02:13:08 UTC,,,
0FPVQ0ZP7H8KA7EGWARNSK0DZC,465,2896360,2024-10-02 02:14:08 UTC,,,
0FPVQ1J08AJCA2FS13XPTZBFHJ,474,2896360,2024-10-02 02:15:08 UTC,,,
0FPVQ24A8CGCMEAE620PR2JTPW,465,2896360,2024-10-02 02:16:08 UTC,,,
0FPVQ2PM8AGEK5Y2NMXRA10S3B,458,2896360,2024-10-02 02:17:08 UTC,,,
0FPVQ38Y8ZAZNAHQKEJ0NRMN2Q,455,2896360,2024-10-02 02:18:08 UTC,,,
0FPVQ3V88YMZAKF2S98K8HV68Y,464,2896360,2024-10-02 02:19:08 UTC,,,
0FPVQ4DJAM1V509EYERT2D5ZJA,455,2896360,2024-10-02 02:20:08 UTC,,,
0FPVQ4ZW9F3D18D42R3K58TXYN,471,2896360,2024-10-02 02:21:08 UTC,,,
0FPVQ5J6J36ZMBEB100FM0YNWH,458,2896360,2024-10-02 02:22:08 UTC,,,
0FPVQ64G89FANHWS884AAYMGPA,454,2896360,2024-10-02 02:23:08 UTC,,,
0FPVQ6PT7RFK8BP62B4944ARHK,445,2896360,2024-10-02 02:24:08 UTC,,,
0FPVQ7948DD6Q0ZYQ1KTZP11HK,457,2896360,2024-10-02 02:25:08 UTC,,,
0FPVQ7VE7MB0ZQT97DKEVFC6T0,470,2896360,2024-10-02 02:26:08 UTC,,,
0FPVQ8DR7P6F5GN81WNBWN05NE,475,2896360,2024-10-02 02:27:08 UTC,,,
0FPVQ9026Z53HWQGVB0PM02MM9,462,2896360,2024-10-02 02:28:08 UTC,,,
0FPVQ9JCEPWVVTQKDRFJRPCXDQ,464,2896360,2024-10-02 02:29:08 UTC,,,
0FPVQA4PA0EGY09HX593F1EW3P,463,2896360,2024-10-02 02:30:08 UTC,,,
0FPVQAQ07MARHEZNG3H6VCB6G2,455,2896360,2024-10-02 02:31:08 UTC,,,
0FPVQB9AB3FW994P92QGGKC9C1,457,2896360,2024-10-02 02:32:08 UTC,,,
0FPVQBVM7G13JS7PF6FM9WR5TH,458,2896360,2024-10-02 02:33:08 UTC,,,
0FPVQCDY8HY434XF3C3SCKVDST,469,2896360,2024-10-02 02:34:08 UTC,,,
0FPVQD088ZN1PMHB7VMSBYSF6N,456,2896360,2024-10-02 02:35:08 UTC,,,
0FPVQDJJ7QD5VF8YKT1BD7CS93,454,2896360,2024-10-02 02:36:08 UTC,,,
0FPVQE4W9ZMSEF68QK0KM1JH7T,464,2896360,2024-10-02 02:37:08 UTC,,,
0FPVQEQ68MH446RZHXN5AEHY63,474,2896360,2024-10-02 02:38:08 UTC,,,
0FPVQF9G8N9VD1DQ1XZ9RCEGGG,461,2896360,2024-10-02 02:39:08 UTC,,,
0FPVQFVTCBZTQJ03D04EPKE0P9,451,2896360,2024-10-02 02:40:08 UTC,,,
0FPVQGE48GJJ8J2EFN04Z5TEMT,456,2896360,2024-10-02 02:41:08 UTC,,,
0FPVQH0E95CT1FXJ1CYWRNFE80,453,2896360,2024-10-02 02:42:08 UTC,,,
0FPVQHJR8ZCVAAWM84B5ZAABHY,469,2896360,2024-10-02 02:43:08 UTC,,,
0FPVQJ529V58H3SNVDA0WWQJT4,466,2896360,2024-10-02 02:44:08 UTC,,,
0FPVQJQCAK8ME24NFC2E4D879Z,454,2896360,2024-10-02 02:45:08 UTC,,,
0FPVQK9PA1XN5DNSF3AQGZYGTR,459,2896360,2024-10-02 02:46:08 UTC,,,
0FPVQKW0BTXYBXE695D6CWTK5Y,448,2896360,2024-10-02 02:47:08 UTC,,,
0FPVQMEA9TFPAVAT36EYT4FRHC,463,2896360,2024-10-02 02:48:08 UTC,,,
0FPVQN0MBGP01FEWD7A84JNEP7,458,2896360,2024-10-02 02:49:08 UTC,,,
0FPVQNJYBNR9AFD50GF0VAZ4RH,464,2896360,2024-10-02 02:50:08 UTC,,,
0FPVQP58B6CHP4Q1GRRQ5KT0WW,466,2896360,2024-10-02 02:51:08 UTC,,,
0FPVQPQJ91AWWJPA1CRFGQAA6T,451,2896360,2024-10-02 02:52:08 UTC,,,
0FPVQQ9W9F101VHVSZB7VSA3HY,465,2896360,2024-10-02 02:53:08 UTC,,,
0FPVQQW699KQD0NX1HQTD21PQF,450,2896360,2024-10-02 02:54:08 UTC,,,
0FPVQREGA7D0ZZ0SP7Y8SMPQDY,452,2896360,2024-10-02 02:55:08 UTC,,,
0FPVQS0T7F32DCMJRYR94E9C49,467,2896360,2024-10-02 02:56:08 UTC,,,
0FPVQSK49NCJWXX5XAPGS1G3NR,457,2896360,2024-10-02 02:57:08 UTC,,,
0FPVQT5E96CP8P44FGF5Q2BTNJ,464,2896360,2024-10-02 02:58:08 UTC,,,
0FPVQTQR8Z59RK775B1QWP8ZCS,459,2896360,2024-10-02 02:59:08 UTC,,,
0FPVQVA28VZV6Y8JHB5PRYY517,469,2896360,2024-10-02 03:00:08 UTC,,,
0FPVQVWC8S0PFWY7YY39CJVMXF,450,2896360,2024-10-02 03:01:08 UTC,,,
0FPVQWEPBEX0TYGXT1JDM8XGWK,461,2896360,2024-10-02 03:02:08 UTC,,,
0FPVQX109YGPJQDDN10882Z7RK,454,2896360,2024-10-02 03:03:08 UTC,,,
0FPVQXKA9F4S4VV2D7FR5CC5C6,465,2896360,2024-10-02 03:04:08 UTC,,,
0FPVQY5M95QZZ855AVEPVR7SWE,464,2896360,2024-10-02 03:05:08 UTC,,,
0FPVQYQY9VN9Y1Q3Z0FA6WKQJF,457,2896360,2024-10-02 03:06:08 UTC,,,
0FPVQZA89AYBJ05Y2W27PZ03CG,467,2896360,2024-10-02 03:07:08 UTC,,,
0FPVQZWJASRHKMA4JVMAE57XA2,448,2896360,2024-10-02 03:08:08 UTC,,,
0FPVR0EWAEPYAYTMAFKFNEY6R5,461,2896360,2024-10-02 03:09:08 UTC,,,
0FPVR116CMW1ZN5H4RT39GN4CT,466,2896360,2024-10-02 03:10:08 UTC,,,
0FPVR1KGAGP2KV3HCJ4NXZS0T7,464,2896360,2024-10-02 03:11:08 UTC,,,
0FPVR25TAD4TW54HJAFXSTS44X,465,2896360,2024-10-02 03:12:08 UTC,,,
0FPVR2R4AGAVVMK7RMGFSVHHRT,445,2896360,2024-10-02 03:13:08 UTC,,,
0FPVR3AE9FQ04B34V8GYG81FYN,463,2896360,2024-10-02 03:14:08 UTC,,,
0FPVR3WRB83TPZQQ0WTDBG5V60,451,2896360,2024-10-02 03:15:08 UTC,,,
0FPVR4F2APYBQ7XQYYS56PHS31,461,2896360,2024-10-02 03:16:08 UTC,,,
0FPVR51CA3E6EMTY1TDEAA47H3,464,2896360,2024-10-02 03:17:08 UTC,,,
0FPVR5KP9Q691XXATRTYBV435Y,454,2896360,2024-10-02 03:18:08 UTC,,,
0FPVR660GEXV3XYQA4Z6XEXTAX,456,2896360,2024-10-02 03:19:08 UTC,,,
0FPVR6RAA5HFS8ZXMRHWHY8AVG,449,2896360,2024-10-02 03:20:08 UTC,,,
0FPVR7AM9BCCJG1BX0TFHY0613,475,2896360,2024-10-02 03:21:08 UTC,,,
0FPVR7WYA5JAS4XPEFVHCTKZ94,463,2896360,2024-10-02 03:22:08 UTC,,,
0FPVR8F8A0PH5RVB90ERAPGSE8,465,2896360,2024-10-02 03:23:08 UTC,,,
0FPVR91JA93138KMBRPE2Q7HDF,464,2896360,2024-10-02 03:24:08 UTC,,,
0FPVR9KWDNVTH21R4WH7T47BBE,467,2896360,2024-10-02 03:25:08 UTC,,,
0FPVRA66AVSX5C2CC7643N649E,457,2896360,2024-10-02 03:26:08 UTC,,,
0FPVRARGAYGXT2FVDQSX7FHZQD,457,2896360,2024-10-02 03:27:08 UTC,,,
0FPVRBATAA31432AQQZ175HSNR,465,2896360,2024-10-02 03:28:08 UTC,,,
0FPVRBX4AWJYA7J7FGC7MKAKBE,449,2896360,2024-10-02 03:29:08 UTC,,,
0FPVRCFEDAG1MVA1CQ18RNQ44Y,465,2896360,2024-10-02 03:30:08 UTC,,,
0FPVRD1RAZ2NRH6M2TVHSTXZEJ,457,2896360,2024-10-02 03:31:08 UTC,,,
0FPVRDM2B4KK85ZHPG1AR05R2D,447,2896360,2024-10-02 03:32:08 UTC,,,
0FPVRE6CAHHFHTK4FJQS2313VD,457,2896360,2024-10-02 03:33:08 UTC,,,
0FPVRERPBEHP4RS19HKK1A324Q,457,2896360,2024-10-02 03:34:08 UTC,,,
0FPVRFB0BJ0FJKXK68EFF2XNKX,454,2896360,2024-10-02 03:35:08 UTC,,,
0FPVRFXBRE4B7NT7V4WKF8JG9Z,457,2896360,2024-10-02 03:36:08 UTC,,,
0FPVRGFMA04P2F8XT5ATZFTPTB,459,2896360,2024-10-02 03:37:08 UTC,,,
0FPVRH1Y9SHECX2TJ1S710T5KF,454,2896360,2024-10-02 03:38:08 UTC,,,
0FPVRHM8926XB1TSNK520VMZQ2,448,2896360,2024-10-02 03:39:08 UTC,,,
0FPVRJ6JA4TZKC2HKAMP1808G2,445,2896360,2024-10-02 03:40:08 UTC,,,
0FPVRJRW9EJECP8XVKC5ZSGNVS,463,2896360,2024-10-02 03:41:08 UTC,,,
0FPVRKB69YJFHF7D1JPNTPTPQQ,445,2896360,2024-10-02 03:42:08 UTC,,,
0FPVRKXG93KDFV0HC9QG8MM52J,477,2896360,2024-10-02 03:43:08 UTC,,,
0FPVRMFT7VXT2282NCRDQWX6JW,448,2896360,2024-10-02 03:44:08 UTC,,,
0FPVRN249BV1YK327J0D0HJEHF,449,2896360,2024-10-02 03:45:08 UTC,,,
0FPVRNME8K7GCJEE6KRHBXS3VP,454,2896360,2024-10-02 03:46:08 UTC,,,
0FPVRP6RCYQ9YWZNAFYE3CG705,463,2896360,2024-10-02 03:47:08 UTC,,,
0FPVRPS28Y3VMDKRZS6J1AY0G7,450,2896360,2024-10-02 03:48:08 UTC,,,
0FPVRQBC93CVVGHEGSRHVVMVN7,457,2896360,2024-10-02 03:49:08 UTC,,,
0FPVRQXPAGVE9W1YC7NDW02Q5V,457,2896360,2024-10-02 03:50:08 UTC,,,
0FPVRRG0966YMXWDA4B6YWM7CH,472,2896360,2024-10-02 03:51:08 UTC,,,
