id,value,feed_id,created_at,lat,lon,ele
0FPVYDX1J2GW5C5S14RKAG4ZWA,462,2896360,2024-10-02 09:08:10 UTC,,,
0FPVYEFBJFVNEMBYS9P1HS2951,475,2896360,2024-10-02 09:09:10 UTC,,,
0FPVYF1NK9P7PN6JKNM5RZSWJ1,445,2896360,2024-10-02 09:10:10 UTC,,,
0FPVYFKZHVNAM92T1KWJPFF5Y4,449,2896360,2024-10-02 09:11:10 UTC,,,
0FPVYG69J3F55NYFTVTE2JSHMY,454,2896360,2024-10-02 09:12:10 UTC,,,
0FPVYGRKJ51DA22YK2GCG7SN3B,463,2896360,2024-10-02 09:13:10 UTC,,,
0FPVYHAXMR8JEDQ4G1KZ8BYBX4,456,2896360,2024-10-02 09:14:10 UTC,,,
0FPVYHX7KM2MF61QQJ2D3DXT3Z,448,2896360,2024-10-02 09:15:10 UTC,,,
0FPVYJFHK3QY7KA9YTY70E4A6R,448,2896360,2024-10-02 09:16:10 UTC,,,
0FPVYK1VKE44Z8QJS83JZZZ3G1,463,2896360,2024-10-02 09:17:10 UTC,,,
0FPVYKM5KH5JCWTK0QGETB27BA,466,2896360,2024-10-02 09:18:10 UTC,,,
0FPVYM6FMF1SK2FK2N5GK93M0P,461,2896360,2024-10-02 09:19:10 UTC,,,
0FPVYMRSN2MHXQZSS6JCT98V6R,454,2896360,2024-10-02 09:20:10 UTC,,,
0FPVYNB3QTQXDPZTKYWX1G3468,439,2896360,2024-10-02 09:21:10 UTC,,,
0FPVYNXDM71WSXW4XWZ49H83K9,464,2896360,2024-10-02 09:22:10 UTC,,,
0FPVYPFQKNEERBGTDWGZDAJ29D,449,2896360,2024-10-02 09:23:10 UTC,,,
0FPVYQ21MG194SWG7AM22R24FP,455,2896360,2024-10-02 09:24:10 UTC,,,
0FPVYQMBMKAHXQR93W1VS1T9AD,460,2896360,2024-10-02 09:25:10 UTC,,,
0FPVYR6NM16BAWQVCY4V0SPPHF,450,2896360,2024-10-02 09:26:10 UTC,,,
0FPVYRRZM7ZVDQ37FHPG78VMBJ,448,2896360,2024-10-02 09:27:10 UTC,,,
0FPVYSB9MXHWMCW11TQ5BHFAAN,464,2896360,2024-10-02 09:28:10 UTC,,,
0FPVYSXKNP5CHG8ZH46QYDFMTC,459,2896360,2024-10-02 09:29:10 UTC,,,
0FPVYTFXNY8F9FWYBQV997HSN6,451,2896360,2024-10-02 09:30:10 UTC,,,
0FPVYV27KNGEZQZS5YY0E4GZSA,448,2896360,2024-10-02 09:31:10 UTC,,,
0FPVYVMHKB6ND144PK69V0BATG,464,2896360,2024-10-02 09:32:10 UTC,,,
0FPVYW6VKYJG34MBVE3XE1TQSE,447,2896360,2024-10-02 09:33:10 UTC,,,
0FPVYWS5KHZG7R97MY5X4AKTSH,461,2896360,2024-10-02 09:34:10 UTC,,,
0FPVYXBFK763H83KTGQNQKZM63,449,2896360,2024-10-02 09:35:10 UTC,,,
0FPVYXXSJ1CCM9HMG93V5Y9VTX,446,2896360,2024-10-02 09:36:10 UTC,,,
0FPVYYG3H0RGZX24FXCRM9YESW,450,2896360,2024-10-02 09:37:10 UTC,,,
0FPVYZ2DPV5T6A5YDNM2K3K0EC,452,2896360,2024-10-02 09:38:10 UTC,,,
0FPVYZMQJYMF2VPPWP4XSKA39W,451,2896360,2024-10-02 09:39:10 UTC,,,
0FPVZ071GDPV2PAX10PDB3BWNE,453,2896360,2024-10-02 09:40:10 UTC,,,
0FPVZ0SBG5C5Y8Z5YD4HTMVVS3,459,2896360,2024-10-02 09:41:10 UTC,,,
0FPVZ1BNG9XBS8C4G47J6FSV58,464,2896360,2024-10-02 09:42:10 UTC,,,
0FPVZ1XZE8QMZQ6T6P1FYEN2N2,450,2896360,2024-10-02 09:43:10 UTC,,,
0FPVZ2G9K3R6PH921ZJNN3GD8E,467,2896360,2024-10-02 09:44:10 UTC,,,
0FPVZ32KD5NMWE6T5CBPXE8JGQ,453,2896360,2024-10-02 09:45:10 UTC,,,
0FPVZ3MXC4Y75J2ARB9Z11S3GC,454,2896360,2024-10-02 09:46:10 UTC,,,
0FPVZ477B76FP0W0JFTVJTXVAN,464,2896360,2024-10-02 09:47:10 UTC,,,
0FPVZ4SHK164JPKMDT0M51Q63N,448,2896360,2024-10-02 09:48:10 UTC,,,
0FPVZ5BVA0KYAHX4W39G6BJWE4,464,2896360,2024-10-02 09:49:10 UTC,,,
0FPVZ5Y5C4K8CS3N1K5KMA4NAM,463,2896360,2024-10-02 09:50:10 UTC,,,
0FPVZ6GFFYBNKTAX2400PH9F1D,459,2896360,2024-10-02 09:51:10 UTC,,,
0FPVZ72SAVE7VHK3SQ3NZ2CPZ1,467,2896360,2024-10-02 09:52:10 UTC,,,
0FPVZ7N3B1BKFMV2RHAT7DB22D,460,2896360,2024-10-02 09:53:10 UTC,,,
0FPVZ87D99W5WPDY8VWEKF9SCK,450,2896360,2024-10-02 09:54:10 UTC,,,
0FPVZ8SQB6ZVJB4P57XKGEYP22,462,2896360,2024-10-02 09:55:10 UTC,,,
0FPVZ9C1A0K6TAHSNKP54AN40Y,451,2896360,2024-10-02 09:56:10 UTC,,,
0FPVZ9YBAS55PBQGWK8PR0J57M,466,2896360,2024-10-02 09:57:10 UTC,,,
0FPVZAGN9DTVWZA8B6T0ZFNVR5,457,2896360,2024-10-02 09:58:10 UTC,,,
0FPVZB2Z9ZJ3X8V9TT46Q4NZ7N,457,2896360,2024-10-02 09:59:10 UTC,,,
0FPVZBN9BAKS3BW67FDXPKJ9PW,450,2896360,2024-10-02 10:00:10 UTC,,,
0FPVZC7K9BJVVTDN0NN5G0B0E0,451,2896360,2024-10-02 10:01:10 UTC,,,
0FPVZCSX8SAM12SENNC8Y3M46G,459,2896360,2024-10-02 10:02:10 UTC,,,
0FPVZDC79EACYE3Z54PHB1AKDQ,454,2896360,2024-10-02 10:03:10 UTC,,,
0FPVZDYH8T29480YHFZ4TMD1CT,464,2896360,2024-10-02 10:04:10 UTC,,,
0FPVZEGV9AM67GKN83BM1TWQ0A,451,2896360,2024-10-02 10:05:10 UTC,,,
0FPVZF357ERFXB84BY93RT9C4T,449,2896360,2024-10-02 10:06:10 UTC,,,
0FPVZFNF5YHRYWKR59JG3B979A,448,2896360,2024-10-02 10:07:10 UTC,,,
0FPVZG7S57N39YXHZFDRKMZDY2,452,2896360,2024-10-02 10:08:10 UTC,,,
0FPVZGT35J7WMMRTZBKNX98998,457,2896360,2024-10-02 10:09:10 UTC,,,
0FPVZHCD75QC2JJNZXENPWREFE,448,2896360,2024-10-02 10:10:10 UTC,,,
0FPVZHYQ66E1F7GZBGWM5H8VGW,480,2896360,2024-10-02 10:11:10 UTC,,,
0FPVZJH16AS73M51E1AZGF3Y0S,464,2896360,2024-10-02 10:12:11 UTC,,,
0FPVZK3B5YXGN8A46DCAMGC5EB,451,2896360,2024-10-02 10:13:11 UTC,,,
0FPVZKNN73WXAETSPSFC40799M,465,2896360,2024-10-02 10:14:11 UTC,,,
0FPVZM7Z7Y04K4TDX51XE7P3MY,461,2896360,2024-10-02 10:15:11 UTC,,,
0FPVZMT97AGH81TJHW7KXD3BHV,461,2896360,2024-10-02 10:16:11 UTC,,,
0FPVZNCK7CEGHPY1TE5EB8T7P4,464,2896360,2024-10-02 10:17:11 UTC,,,
0FPVZNYX6FMAPYV4BF4NWWTTVD,458,2896360,2024-10-02 10:18:11 UTC,,,
0FPVZPH767GSSF96J8CRN2JJ2W,461,2896360,2024-10-02 10:19:11 UTC,,,
0FPVZQ3H8H15T3S6VFXVABQ4TF,464,2896360,2024-10-02 10:20:11 UTC,,,
0FPVZQNV6APDVW36FXVDHBJ15P,452,2896360,2024-10-02 10:21:11 UTC,,,
0FPVZR856MTV5GYHH8K2VFMEJT,446,2896360,2024-10-02 10:22:11 UTC,,,
0FPVZRTF5YJJCMHJDB2Y1DPXBY,462,2896360,2024-10-02 10:23:11 UTC,,,
0FPVZSCS6A23SFR4S01JBYP4QG,457,2896360,2024-10-02 10:24:11 UTC,,,
0FPVZSZ36N7S0W5C0SX8JF537B,447,2896360,2024-10-02 10:25:11 UTC,,,
0FPVZTHD6MFW5FKH46H29WV8KF,459,2896360,2024-10-02 10:26:11 UTC,,,
0FPVZV3Q6QQS46S5B4C9K73MCM,448,2896360,2024-10-02 10:27:11 UTC,,,
0FPVZVP15YD6G689QA7CXJKAC1,450,2896360,2024-10-02 10:28:11 UTC,,,
0FPVZW8B6G4W93HJ02C4K7XR0H,461,2896360,2024-10-02 10:29:11 UTC,,,
0FPVZWTN63D1182SDY5T3S0NT5,457,2896360,2024-10-02 10:30:11 UTC,,,
0FPVZXCZ5K704BD33X0NKQJBHY,464,2896360,2024-10-02 10:31:11 UTC,,,
0FPVZXZ96SEK0D7D2PAHA4R05S,448,2896360,2024-10-02 10:32:11 UTC,,,
0FPVZYHK5TZTQK65KTQWEJDZQP,458,2896360,2024-10-02 10:33:11 UTC,,,
0FPVZZ3X4AS14S907ZC384SXAW,449,2896360,2024-10-02 10:34:11 UTC,,,
0FPVZZP73SSD8ZZC0HG9EPZ812,466,2896360,2024-10-02 10:35:11 UTC,,,
0FPW008H3YWJZV9YDG3XXQSR7T,457,2896360,2024-10-02 10:36:11 UTC,,,
0FPW00TV4S2GTRFSHEW9H37CB4,455,2896360,2024-10-02 10:37:11 UTC,,,
0FPW01D53XQ7VVEMPZGC9MZ1V8,448,2896360,2024-10-02 10:38:11 UTC,,,
0FPW01ZF44DDA3H5C4BF2B6E3T,454,2896360,2024-10-02 10:39:11 UTC,,,
0FPW02HS64N65RR3DTQCBJ4S1C,455,2896360,2024-10-02 10:40:11 UTC,,,
0FPW034324ZXWYWAH3C1VWGAPB,462,2896360,2024-10-02 10:41:11 UTC,,,
0FPW03PD3DNZZBY1C3K0W0EPN4,474,2896360,2024-10-02 10:42:11 UTC,,,
0FPW048Q2F98QT44E3PTNTZ68G,452,2896360,2024-10-02 10:43:11 UTC,,,
0FPW04V1CV1P0RTA248SJQHQJX,458,2896360,2024-10-02 10:44:11 UTC,,,
0FPW05DB2VP1T876AVNBGEC28E,447,2896360,2024-10-02 10:45:11 UTC,,,
0FPW05ZN2APGSZSZ73FY39QPWS,454,2896360,2024-10-02 10:46:11 UTC,,,
0FPW06HZ4M87GXH2R3R8V4WKFR,458,2896360,2024-10-02 10:47:11 UTC,,,
0FPW0749201ZX8SVTDVDVNF0X8,474,2896360,2024-10-02 10:48:11 UTC,,,
0FPW07PK1ZVPQMBVG8G4CB1RS8,469,2896360,2024-10-02 10:49:11 UTC,,,
0FPW088X2Y2TNJES67R3M8ZPTX,451,2896360,2024-10-02 10:50:11 UTC,,,
0FPW08V72EAHR6E667X7DFB6TJ,458,2896360,2024-10-02 10:51:11 UTC,,,
0FPW09DH3TGTK3N5CJC11SVABX,443,2896360,2024-10-02 10:52:11 UTC,,,
0FPW09ZV3NB85BG9ZP9DRVDQBZ,446,2896360,2024-10-02 10:53:11 UTC,,,
0FPW0AJ5539Y03X1H6SA4DGQPB,450,2896360,2024-10-02 10:54:11 UTC,,,
0FPW0B4F2GRP33VPGYF085H85S,448,2896360,2024-10-02 10:55:11 UTC,,,
0FPW0BPS2XN747NX923CHH60A9,463,2896360,2024-10-02 10:56:11 UTC,,,
0FPW0C9351CVYY9KDPBSTY2ZJ8,457,2896360,2024-10-02 10:57:11 UTC,,,
0FPW0CVDYZYEYB604J93XDTE1Q,474,2896360,2024-10-02 10:58:11 UTC,,,
0FPW0DDQ1HCCNS83J2P7RTHXN5,450,2896360,2024-10-02 10:59:11 UTC,,,
0FPW0E011RFAJ91PYFDBJWQA8P,462,2896360,2024-10-02 11:00:11 UTC,,,
0FPW0EJB0XWT6F38STVKVZW1HZ,461,2896360,2024-10-02 11:01:11 UTC,,,
0FPW0F4N1PQYCS6V9ME4K04HCJ,464,2896360,2024-10-02 11:02:11 UTC,,,
0FPW0FPZ01SGF36W38WB0J0H2V,453,2896360,2024-10-02 11:03:11 UTC,,,
0FPW0G990MJ5R46CSRQ81JC5V5,449,2896360,2024-10-02 11:04:11 UTC,,,
0FPW0GVK1SRASZ8RDXCAKFGAEN,449,2896360,2024-10-02 11:05:11 UTC,,,
0FPW0HDWYKVAMBPND0CSTKFS1A,460,2896360,2024-10-02 11:06:11 UTC,,,
0FPW0J06Z0Z2BKA4XQ1T4Y2J0W,461,2896360,2024-10-02 11:07:11 UTC,,,
0FPW0JJGWTJQTEDW934D98XDV5,457,2896360,2024-10-02 11:08:11 UTC,,,
0FPW0K4TWVSCGSPFRGRMBJ7VPW,448,2896360,2024-10-02 11:09:11 UTC,,,
0FPW0KQ4Z3YHSQNMP9M8B27R4Q,448,2896360,2024-10-02 11:10:11 UTC,,,
0FPW0M9EXYPZ1MZ0H2DWSDBFTT,464,2896360,2024-10-02 11:11:11 UTC,,,
0FPW0MVRXESC0X6C2CXT0K9JGT,457,2896360,2024-10-02 11:12:11 UTC,,,
0FPW0NE2VWXC2EFX1N5ECNJ5CP,449,2896360,2024-10-02 11:13:11 UTC,,,
0FPW0P0CW2AD1VQ3Q0BSNHEKD5,461,2896360,2024-10-02 11:14:11 UTC,,,
0FPW0PJPX5X2NY8QM9669SBXK6,448,2896360,2024-10-02 11:15:11 UTC,,,
0FPW0Q50W3954Y3MXWD4AMQ2K0,459,2896360,2024-10-02 11:16:11 UTC,,,
0FPW0QQAWJ8S1QKJ6MHG56083R,452,2896360,2024-10-02 11:17:11 UTC,,,
0FPW0R9MVN0N0P27KW95XM9VZ4,467,2896360,2024-10-02 11:18:11 UTC,,,
0FPW0RVYWHNYVSADE2203NPTWN,448,2896360,2024-10-02 11:19:11 UTC,,,
0FPW0SE8WXZGEMD4Q29E4VG1EX,449,2896360,2024-10-02 11:20:11 UTC,,,
0FPW0T0JSYAYYCEJE7MC6JV1B2,447,2896360,2024-10-02 11:21:11 UTC,,,
0FPW0TJWS9R8PF9VKPHM7GCD00,454,2896360,2024-10-02 11:22:11 UTC,,,
0FPW0V56SJ7S6VFV6D0B1EXBY0,452,2896360,2024-10-02 11:23:11 UTC,,,
0FPW0VQGTH6G8JT6RJ7WYCBPNR,447,2896360,2024-10-02 11:24:11 UTC,,,
0FPW0W9TRQDEVVCH5GH3Z88P70,441,2896360,2024-10-02 11:25:11 UTC,,,
0FPW0WW4T122HC7H2W9JVYMZSW,446,2896360,2024-10-02 11:26:11 UTC,,,
0FPW0XEET5A193QPE77NQ4YFYQ,455,2896360,2024-10-02 11:27:11 UTC,,,
0FPW0Y0RTTM3QE9B0YH2DHWTBD,452,2896360,2024-10-02 11:28:11 UTC,,,
0FPW0YK2STZ68F0TCCW1AHFBJZ,464,2896360,2024-10-02 11:29:11 UTC,,,
0FPW0Z5CSKQZJ7FHGHTXX13RY6,460,2896360,2024-10-02 11:30:11 UTC,,,
0FPW0ZQQ0X6WC7FWC7V3JJ77RF,464,2896360,2024-10-02 11:31:11 UTC,,,
0FPW10A0W4QXH2QWZRE8PC09NC,453,2896360,2024-10-02 11:32:11 UTC,,,
0FPW10WATA4XP721M74ZV3RC0P,454,2896360,2024-10-02 11:33:11 UTC,,,
0FPW11EMSZ7CDK8B7CS9HFQW8A,444,2896360,2024-10-02 11:34:11 UTC,,,
0FPW120YTMT7SZJPDEDSQVAXDZ,437,2896360,2024-10-02 11:35:11 UTC,,,
0FPW12K8TN51F4Z18482GM39ZG,458,2896360,2024-10-02 11:36:11 UTC,,,
0FPW135K5V44PZEKPTRVH5M7G5,461,2896360,2024-10-02 11:37:11 UTC,,,
0FPW13QWV5833HFRP9E1QES9V6,459,2896360,2024-10-02 11:38:11 UTC,,,
0FPW14A6VW462QY8HY17YFBV9Q,439,2896360,2024-10-02 11:39:11 UTC,,,
0FPW14WGV5Q8BRPV6KFH9J0E1F,457,2896360,2024-10-02 11:40:11 UTC,,,
0FPW15ETWYGXYQJFS268WM5XS8,458,2896360,2024-10-02 11:41:11 UTC,,,
0FPW1614XXEX5DS3YFBP48Z0N6,465,2896360,2024-10-02 11:42:11 UTC,,,
0FPW16KEVWNCMJ48TEJ45GB4ND,464,2896360,2024-10-02 11:43:11 UTC,,,
0FPW175RW3PZ43S2JK3K3VRNT0,447,2896360,2024-10-02 11:44:11 UTC,,,
0FPW17R2Y3STX7BXQY1BXT7D93,452,2896360,2024-10-02 11:45:11 UTC,,,
0FPW18AD12GF5E37V3B52KA8AB,467,2896360,2024-10-02 11:46:11 UTC,,,
0FPW18WPYPR3WV52MQKTCEN2ES,463,2896360,2024-10-02 11:47:11 UTC,,,
0FPW19F0X5BF5VMZ50HAN5SYMF,462,2896360,2024-10-02 11:48:11 UTC,,,
0FPW1A1AXNFZBWEZEQ5D44D2SK,464,2896360,2024-10-02 11:49:11 UTC,,,
0FPW1AKMXV845J3ZR9551JNSJ3,464,2896360,2024-10-02 11:50:11 UTC,,,
0FPW1B5YX18YC85SSH0SWJGBN5,464,2896360,2024-10-02 11:51:11 UTC,,,
0FPW1BR8XNJ5N4FNY8G5CCX59V,448,2896360,2024-10-02 11:52:11 UTC,,,
0FPW1CAJY17H8JQJYWDTRHS8SC,463,2896360,2024-10-02 11:53:11 UTC,,,
0FPW1CWWWYWDEVFVYCVEV5MHAC,463,2896360,2024-10-02 11:54:11 UTC,,,
0FPW1DF6ZB9G2RY3WC5JS2754Y,458,2896360,2024-10-02 11:55:11 UTC,,,
0FPW1E1GVRZ8G6K54JDDC7T9BP,461,2896360,2024-10-02 11:56:11 UTC,,,
0FPW1EKTWYA5SXMXKW1QCVCQD7,449,2896360,2024-10-02 11:57:11 UTC,,,
0FPW1F64WFE3QV78GB0EG9J44D,455,2896360,2024-10-02 11:58:11 UTC,,,
0FPW1FREWD45J3ZWQ2DHHSCQS3,463,2896360,2024-10-02 11:59:11 UTC,,,
0FPW1GARW1BC1KWA5S1QN9805K,458,2896360,2024-10-02 12:00:11 UTC,,,
0FPW1GX2WM6P77AS59139YFP9J,458,2896360,2024-10-02 12:01:11 UTC,,,
0FPW1HFCXF4RF79YQ3GFFPQJ7J,469,2896360,2024-10-02 12:02:11 UTC,,,
0FPW1J1PW021PB9WHM4YJEE8XE,462,2896360,2024-10-02 12:03:11 UTC,,,
0FPW1JM0WK8NJF5Y6SPBXD40Z4,454,2896360,2024-10-02 12:04:11 UTC,,,
0FPW1K6AX06D98G2RKB1VA2H44,470,2896360,2024-10-02 12:05:11 UTC,,,
0FPW1KRMWMZRKNBSY7YGWEYD16,463,2896360,2024-10-02 12:06:11 UTC,,,
0FPW1MAYYK6S42V1QJK8WE4F1Z,455,2896360,2024-10-02 12:07:11 UTC,,,
0FPW1MX8ZB6HBS0GP43CRV5AEC,443,2896360,2024-10-02 12:08:11 UTC,,,
0FPW1NFJXJVDCA7J11QTVFJYPW,475,2896360,2024-10-02 12:09:11 UTC,,,
0FPW1P1WW9YMCD8FR03GMPZKK5,452,2896360,2024-10-02 12:10:11 UTC,,,
0FPW1PM6WYA5WV9N2EW4N3EBSS,464,2896360,2024-10-02 12:11:11 UTC,,,
0FPW1Q6HDAC0YB5A06S2302NJW,456,2896360,2024-10-02 12:12:11 UTC,,,
0FPW1QRTW2B63WVH0W61DEF89Z,455,2896360,2024-10-02 12:13:11 UTC,,,
0FPW1RB4VDJ2KPKXRDQWQW4D60,465,2896360,2024-10-02 12:14:11 UTC,,,
0FPW1RXEW7J1DN0TWC174Y93JZ,461,2896360,2024-10-02 12:15:11 UTC,,,
0FPW1SFRVR05KCNJSQ2ATFDPPG,463,2896360,2024-10-02 12:16:11 UTC,,,
0FPW1T22WW2Q3MRK02Y778MNNJ,464,2896360,2024-10-02 12:17:11 UTC,,,
0FPW1TMCXV0XX61ZZ453W1HSH1,467,2896360,2024-10-02 12:18:11 UTC,,,
0FPW1V6PWRJ7TWSBEBB7DY39VG,451,2896360,2024-10-02 12:19:11 UTC,,,
0FPW1VS0WF1RW5T13MRXNHCJVC,464,2896360,2024-10-02 12:20:11 UTC,,,
0FPW1WBAX57QKRQVA0T5QKDFBW,460,2896360,2024-10-02 12:21:11 UTC,,,
0FPW1WXMXZQQT7EM6PDT7CSDQF,450,2896360,2024-10-02 12:22:11 UTC,,,
0FPW1XFYWP4T4ACACJ07BD322W,464,2896360,2024-10-02 12:23:11 UTC,,,
0FPW1Y28X8EYQGMC7048EK4X3C,450,2896360,2024-10-02 12:24:11 UTC,,,
0FPW1YMJXJJPQP8H27DSKRBGB0,461,2896360,2024-10-02 12:25:11 UTC,,,
0FPW1Z6WX7SCQYXC2PT54DETM4,461,2896360,2024-10-02 12:26:11 UTC,,,
0FPW1ZS6W9MT6RRFMCCFQ7956P,455,2896360,2024-10-02 12:27:11 UTC,,,
0FPW20BGW92F8D63AZDYF5NG9T,453,2896360,2024-10-02 12:28:11 UTC,,,
0FPW20XTYRA5BMZ5CGKB8P216M,464,2896360,2024-10-02 12:29:11 UTC,,,
0FPW21G4WW67D3EK814EPG6X8E,448,2896360,2024-10-02 12:30:11 UTC,,,
0FPW222EWS05MJ2846AAE46A0V,440,2896360,2024-10-02 12:31:11 UTC,,,
0FPW22MRXXT1ZQMEJ9PPYX76S8,465,2896360,2024-10-02 12:32:11 UTC,,,
0FPW2372WETJZEDDSG28MB2B25,443,2896360,2024-10-02 12:33:11 UTC,,,
0FPW23SCW9ZXZEV55H16FRE9EJ,451,2896360,2024-10-02 12:34:11 UTC,,,
0FPW24BPTF9VX4FYFTGB55CFE9,451,2896360,2024-10-02 12:35:11 UTC,,,
0FPW24Y0TEFXDE877MG1WA7YDW,446,2896360,2024-10-02 12:36:11 UTC,,,
0FPW25GAVJJWTARQS5FWP1MJ0W,464,2896360,2024-10-02 12:37:11 UTC,,,
0FPW262MV1NCNNQWNPJTAEWHX5,458,2896360,2024-10-02 12:38:11 UTC,,,
0FPW26MYVH6H58STHT8K5QSFT5,445,2896360,2024-10-02 12:39:11 UTC,,,
0FPW2778TX2YQJETGX3KSNSVM2,466,2896360,2024-10-02 12:40:11 UTC,,,
0FPW27SJTT7KAJ2BY2A9DQV8TN,453,2896360,2024-10-02 12:41:11 UTC,,,
0FPW28BWWVRME7565HEBNR1WRS,461,2896360,2024-10-02 12:42:11 UTC,,,
0FPW28Y6VZ70JDZR2H0PM6D41V,442,2896360,2024-10-02 12:43:11 UTC,,,
0FPW29GGWM4VTKYEE1J7YFES62,459,2896360,2024-10-02 12:44:11 UTC,,,
0FPW2A2TWJKYX8E0TG668J0SXA,451,2896360,2024-10-02 12:45:11 UTC,,,
0FPW2AN51TYAZRAKK6RC9YN8VH,471,2896360,2024-10-02 12:46:11 UTC,,,
0FPW2B7EWZR87KA8SYC8Z6XR8N,452,2896360,2024-10-02 12:47:11 UTC,,,
0FPW2BSRV4BJJMBRVCGJ94FPE9,448,2896360,2024-10-02 12:48:11 UTC,,,
0FPW2CC2T0PWE33MYN51ENM1SG,453,2896360,2024-10-02 12:49:11 UTC,,,
0FPW2CYCT9RJKH42021XGMR7EH,438,2896360,2024-10-02 12:50:11 UTC,,,
0FPW2DGPRXERX0XH0MGHPY88MS,469,2896360,2024-10-02 12:51:11 UTC,,,
0FPW2E30R7D9KNZ3NZ9TWESGBM,452,2896360,2024-10-02 12:52:11 UTC,,,
0FPW2ENAQSR19V2PX2MQJ2ESX0,448,2896360,2024-10-02 12:53:11 UTC,,,
0FPW2F7MRDJYYM0TA8BBPNZGM8,465,2896360,2024-10-02 12:54:11 UTC,,,
0FPW2FSYR4A09F9T1VCQPX5MXR,449,2896360,2024-10-02 12:55:12 UTC,,,
0FPW2GC8VVBZANQ6Y6REK238G3,474,2896360,2024-10-02 12:56:12 UTC,,,
0FPW2GYJT73A86ZZ4N9H92JX3J,454,2896360,2024-10-02 12:57:12 UTC,,,
0FPW2HGX0R59SYMQ6GCYFAGVDD,455,2896360,2024-10-02 12:58:12 UTC,,,
0FPW2J36P5EVWV3CNJ9B97C973,439,2896360,2024-10-02 12:59:12 UTC,,,
0FPW2JNGT0317SJEK2Q9GHJNYM,461,2896360,2024-10-02 13:00:12 UTC,,,
0FPW2K7TP34HMSK8G6BH11EGSX,451,2896360,2024-10-02 13:01:12 UTC,,,
0FPW2KT4N3XS282HJ3SDZT3QJ6,452,2896360,2024-10-02 13:02:12 UTC,,,
0FPW2MCEKXHD04SR43W627WB8A,446,2896360,2024-10-02 13:03:12 UTC,,,
0FPW2MYRKVVHZSJMNF25940ZG6,457,2896360,2024-10-02 13:04:12 UTC,,,
0FPW2NH2KH9N89V49K0HEPD5FG,448,2896360,2024-10-02 13:05:12 UTC,,,
0FPW2P3CM12D7ZE4856ZCSBEVS,453,2896360,2024-10-02 13:06:12 UTC,,,
0FPW2PNPKY8EBMDDWEHSXY0WHW,439,2896360,2024-10-02 13:07:12 UTC,,,
0FPW2Q80JYK7MCSB1D4ZPD3NPG,453,2896360,2024-10-02 13:08:12 UTC,,,
0FPW2QTAK4A45P602ZJYYC3HWF,448,2896360,2024-10-02 13:09:12 UTC,,,
0FPW2RCMJSZW7A91TZ57BFQAPW,445,2896360,2024-10-02 13:10:12 UTC,,,
0FPW2RYYJ08DDJZ7VTB61P2609,454,2896360,2024-10-02 13:11:12 UTC,,,
0FPW2SH8JCFCA8HMT65Y2K339Y,452,2896360,2024-10-02 13:12:12 UTC,,,
0FPW2T3JJP5PXESKWCYRC0KY9W,458,2896360,2024-10-02 13:13:12 UTC,,,
0FPW2TNWQ2XABF6J76F8GMF9S6,449,2896360,2024-10-02 13:14:12 UTC,,,
0FPW2V86JQ3YJEKHW9D426C1PD,453,2896360,2024-10-02 13:15:12 UTC,,,
0FPW2VTGQYAC9AER32GR0T4ZC1,448,2896360,2024-10-02 13:16:12 UTC,,,
0FPW2WCTJNVVGTS5989Z58DJ4K,455,2896360,2024-10-02 13:17:12 UTC,,,
0FPW2WZ4K8W7G0V6C2WFNXPTX2,445,2896360,2024-10-02 13:18:12 UTC,,,
0FPW2XHEJEFMSJGZ3Y7Q7MJ6A3,455,2896360,2024-10-02 13:19:12 UTC,,,
0FPW2Y3RJSFAVT31EPD6BRYHZ2,439,2896360,2024-10-02 13:20:12 UTC,,,
0FPW2YP2HSWY12M3Y92TJ4MM10,459,2896360,2024-10-02 13:21:12 UTC,,,
0FPW2Z8CQW8BQTHYE4RZYFK6QT,449,2896360,2024-10-02 13:22:12 UTC,,,
0FPW2ZTPG4PWDC606YY1Y565M4,850,2896360,2024-10-02 13:23:12 UTC,,,
0FPW30D0F02T8KYMZKX7XBMSRP,453,2896360,2024-10-02 13:24:12 UTC,,,
0FPW30ZAFEMCFQHEC9QKQDZSTJ,438,2896360,2024-10-02 13:25:12 UTC,,,
0FPW31HMGA993BSCFJN0NRCTXX,453,2896360,2024-10-02 13:26:12 UTC,,,
0FPW323YFRVBQNZE3MD5H5CBR8,458,2896360,2024-10-02 13:27:12 UTC,,,
0FPW32P8FRC91K2J5F7MYZCQZK,449,2896360,2024-10-02 13:28:12 UTC,,,
0FPW338JF1NKNM542PKY197FH3,445,2896360,2024-10-02 13:29:12 UTC,,,
0FPW33TWF1JBG5TKYEAMKFW9W4,449,2896360,2024-10-02 13:30:12 UTC,,,
0FPW34D6GH5RPJKBRF9R31PVJB,458,2896360,2024-10-02 13:31:12 UTC,,,
0FPW34ZGG3XXCCG4JDVW9KW7VV,457,2896360,2024-10-02 13:32:12 UTC,,,
0FPW35HTE2XSX49S537WS9BT5R,448,2896360,2024-10-02 13:33:12 UTC,,,
0FPW3644EZ7JR8PB1W1RKHCJ5M,436,2896360,2024-10-02 13:34:12 UTC,,,
0FPW36PEDKY3NSVFBS9HQQJ4A5,450,2896360,2024-10-02 13:35:12 UTC,,,
0FPW378RD2C60GBJX3QBV0FJNG,446,2896360,2024-10-02 13:36:12 UTC,,,
